Date,Close,High,Low,Open,Volume,Daily_Return
2020-01-02,72.46826171875,72.52858156247073,71.22325926076245,71.4765996590847,135480400,
2020-01-03,71.76371765136719,72.52374615608241,71.53932961570813,71.6961597256872,146322800,-0.009722105245426715
2020-01-06,72.33556365966797,72.37416924858576,70.63454677653742,70.88547942287144,118387200,0.007968455746382164
2020-01-07,71.995361328125,72.60096759515153,71.7757961977681,72.34521202863968,108872000,-0.004703113023955763
2020-01-08,73.15349578857422,73.45509501348069,71.69858142215591,71.69858142215591,132079200,0.016086237211463184
2020-01-09,74.70733642578125,74.90035698659045,73.87974991049977,74.13067516689924,170108400,0.02124082547876993
2020-01-10,74.87622833251953,75.44082857328132,74.37437045138542,74.94137847897954,140644800,0.0022607138042736175
2020-01-13,76.47591400146484,76.50245856347271,75.07408132346671,75.19231323252647,121532000,0.021364399684252744
2020-01-14,75.4432373046875,76.62309704687446,75.3201898237738,76.41318515734736,161954400,-0.013503293295161756
2020-01-15,75.11992645263672,76.12364962606802,74.68803427101611,75.24298130114484,121923600,-0.004285484870500067
2020-01-16,76.0609130859375,76.17190690767254,75.30088447470833,75.66280356227105,108829200,0.012526458394419127
2020-01-17,76.90298461914062,76.90539240608445,76.00300982033474,76.30943200280402,137816400,0.011071015309160215
2020-01-21,76.3818130493164,76.97294309653658,76.24428203921465,76.53140508279039,110843200,-0.006777000559930135
2020-01-22,76.65447235107422,77.2069969045426,76.56036984576589,76.86679204908404,101832400,0.0035696887894212104
2020-01-23,77.02360534667969,77.1032242879984,76.15982119740589,76.70753000449464,104472000,0.004815544146137496
2020-01-24,76.8016357421875,78.01285552986269,76.61102297800898,77.26971830945405,146537600,-0.0028818386713153066
2020-01-27,74.54325866699219,75.223660842835,73.56124993820636,74.81107521306389,161940000,-0.029405325203962773
2020-01-28,76.65206146240234,76.82336779320974,75.32502461892797,75.42395006721497,162234000,0.02828965131281458
2020-01-29,78.25656127929688,79.1034543464979,77.54237630271076,78.28310584272509,216229200,0.020932246129890864
2020-01-30,78.14317321777344,78.19625499057338,76.90782362889976,77.33971590016903,126743200,-0.0014489272167065304
2020-01-31,74.67839813232422,77.85604407632879,74.38403693557139,77.43380507723946,199588400,-0.04433880712513949
2020-02-03,74.4732894897461,75.63866557981345,72.91944979414838,73.42130763220082,173788400,-0.0027465592153528284
2020-02-04,76.93193817138672,77.12255095912198,75.67245940871321,76.07780703357612,136616400,0.033013832187164915
2020-02-05,77.55925750732422,78.35789164403798,76.95605907395962,78.0587002140709,118826800,0.00815421203271871
2020-02-06,78.4664535522461,78.46886870193435,77.27212521509354,77.82947991175031,105425600,0.011696811883948222
2020-02-07,77.39988708496094,78.21492705790754,76.9089278720762,77.9658198194633,117684000,-0.01359264270271876
2020-02-10,77.76750946044922,77.76750946044922,75.90525344548281,75.9850613598187,109348800,0.00474965002319383
2020-02-11,77.29833221435547,78.33587960306747,77.080666839712,78.26332693843266,94323200,-0.006033075372336105
2020-02-12,79.13397979736328,79.13881418044723,77.74816513747918,77.74816513747918,113730400,0.02374757036047548
2020-02-13,78.5704574584961,78.8969591321478,78.20284507837152,78.40599987113015,94747600,-0.007121117127056986
2020-02-14,78.58981323242188,78.83892050632156,78.08192253766144,78.53901899642953,80113600,0.00024634925838395993
2020-02-18,77.1507797241211,77.3321687046637,76.08904601525819,76.2704349958008,152531200,-0.018310687468425124
2020-02-19,78.26815795898438,78.49792035501915,77.39265473323287,77.39265473323287,93984000,0.01448304526355848
2020-02-20,77.46517944335938,78.51723694017812,76.95970973520781,78.02869864051748,100566000,-0.010259325587370971
