Price,Close,High,Low,Open,Volume
Ticker,PFE,PFE,PFE,PFE,PFE
Date,,,,,
2020-01-02,27.49483871459961,27.64235877578967,27.3121968467678,27.607236969147927,16514072
2020-01-03,27.347326278686523,27.565092815820748,27.164681554359706,27.199806191599187,14922848
2020-01-06,27.31220054626465,27.396498542486338,27.185756376364072,27.270051548153802,15771951
2020-01-07,27.22088050842285,27.487820419972998,27.171707143840017,27.480796057094338,20108107
2020-01-08,27.43863868713379,27.55103410777834,27.220872206581056,27.227896567317423,16403507
2020-01-09,27.319217681884766,27.586157500064825,27.24897125323671,27.586157500064825,21971895
2020-01-10,27.740707397460938,27.839054111707267,27.37542081215962,27.382445173972677,21557357
2020-01-13,27.684513092041016,27.93740427065152,27.544017365161377,27.832033181599822,15392405
2020-01-14,28.148147583007812,28.155171945970032,27.607243390594803,27.698562933535854,20919160
2020-01-15,28.56963348388672,28.7101292239404,28.218395545968704,28.23244709707674,23925800
2020-01-16,28.527482986450195,28.660954356180866,28.323765162585204,28.65392999321066,16216422
2020-01-17,28.457233428955078,28.667975592808112,28.394011344685556,28.499382426612073,23083970
2020-01-21,28.337814331054688,28.56260522493576,28.232443246493933,28.36591178057382,23115696
2020-01-22,28.232444763183594,28.386986392705044,28.077897484797845,28.323764303458606,18097812
2020-01-23,28.597726821899414,28.682024818687246,28.190294035910156,28.232443034304072,27148510
2020-01-24,27.972517013549805,28.780363650611505,27.846072877461975,28.759290569407266,34143698
2020-01-27,28.21136474609375,28.401033810670835,27.57211393501059,27.68450937163711,31964026
2020-01-28,26.792369842529297,27.74070960244294,26.65889848417689,27.621289793265312,70202408
2020-01-29,26.39898109436035,26.960961113229782,26.377908008730866,26.7783192311455,34165726
2020-01-30,26.30672264099121,26.37768949903497,26.03705599896106,26.328013839717592,32316589
2020-01-31,26.427370071411133,26.57639422378492,26.18608784511569,26.21447516426725,33894005
2020-02-03,26.618974685668945,26.995091697543028,26.469947674917968,26.5834941021214,20875735
2020-02-04,26.746713638305664,27.137020034576278,26.704134084299973,27.023476459416965,31150865
2020-02-05,27.087339401245117,27.371201140422276,26.838963946069185,26.860252292530003,29443490
2020-02-06,27.151208877563477,27.321527072317256,26.98798965199397,27.278947523628812,21047748
2020-02-07,27.002187728881836,27.25056322606444,26.917028622069445,27.222178759316144,21903596
2020-02-10,26.83186912536621,27.122827025010885,26.76800122282685,27.115730908426926,19998385
2020-02-11,27.03057289123535,27.05896021199792,26.796389621400422,26.888644847273987,16027335
2020-02-12,26.782201766967773,27.10154419802404,26.76800667762346,27.030577311155344,22944315
2020-02-13,26.20738410949707,26.66865459520953,26.17899678486278,26.66865459520953,22099745
2020-02-14,25.90932273864746,26.285436851026052,25.845454842825326,26.235761186879188,21006747
2020-02-18,25.774494171142578,26.02287255155884,25.739013583428893,25.93771343447781,17988513
2020-02-19,25.710620880126953,25.902227426824307,25.69642864801115,25.831260559678288,17750941
2020-02-20,25.440959930419922,25.58998696103323,25.128713633882743,25.341608576677714,42953135
2020-02-21,25.34870147705078,25.41966835116468,25.213869552145177,25.377088797353096,32425256
2020-02-24,24.603565216064453,25.121610186593365,24.55388955368702,24.866135759121345,37969296
2020-02-25,24.078428268432617,24.65324511572053,23.922305138881782,24.61066556160961,41878898
2020-02-26,24.639055252075195,24.986782128646375,24.142298495139123,24.29842163970702,47920005
2020-02-27,24.199066162109375,25.341603654962896,24.199066162109375,24.44034838194903,55444827
2020-02-28,23.716508865356445,24.085525502656264,23.084920201046774,23.76618453857653,66057447
2020-03-02,24.75259017944336,24.802265837759343,23.737790094751112,24.06422993130736,42034469
2020-03-03,24.341001510620117,25.391283977881752,24.02875521747292,24.965494096914508,46174475
2020-03-04,25.831262588500977,25.873842141476143,24.802271466900315,24.908718922696373,38712155
2020-03-05,25.1641902923584,25.67513915865215,24.951295406949896,25.299022198032652,35096303
2020-03-06,24.851947784423828,24.958395242995156,24.213263032995865,24.62485778039688,40931036
2020-03-09,23.95779037475586,24.617763526527547,23.53200050824922,23.74489544150254,43183856
2020-03-10,24.546798706054688,24.596474379092943,23.425552284066008,24.532606471839166,40548329
2020-03-11,22.82944107055664,24.04294390557218,22.467519197422913,23.95778481073483,65350213
2020-03-12,21.303695678710938,22.708802344040105,21.289502019207372,21.630134154232902,62731445
2020-03-13,23.2126522064209,23.333291877048723,21.452718542601477,22.190755930642673,60553038
2020-03-16,21.417240142822266,22.907505974141205,21.041125983289355,21.24692478151593,50995050
2020-03-17,22.822345733642578,23.170073960621846,21.708194186824237,22.45332630558577,54220606
2020-03-18,22.96427345275879,23.14168632414866,21.509491331301714,21.83592975921446,43884976
2020-03-19,21.587553024291992,22.886212055833916,21.29659659806366,22.864922282862743,59820929
2020-03-20,20.58694839477539,21.764967863669263,20.515982954005857,21.488203643317302,52488989
2020-03-23,20.217931747436523,20.99144982536012,19.785044384214004,20.409536881116342,52853041
2020-03-24,21.07660675048828,21.32498366107145,20.508887486308844,20.941773407412644,44466784
2020-03-25,21.112089157104492,21.800450971374694,20.579851891066244,20.934677686186294,44601275
2020-03-26,22.531391143798828,22.7017065000345,21.204344596568053,21.211442139725918,43269967
2020-03-27,21.928186416625977,22.524291535437076,21.75786964936444,21.85722097804686,38290344
2020-03-30,23.184267044067383,23.312004268732483,22.034634875365004,22.034634875365004,29943508
2020-03-31,23.162982940673828,23.418456010183938,22.879122547909443,22.992666134358384,29466151
2020-04-01,22.531391143798828,22.907505292133987,22.375268020595207,22.652030831138635,26709625
2020-04-02,23.32619857788086,23.418452370873545,22.531390742970167,22.637838195384244,27186876
2020-04-03,23.87262725830078,24.050040137883332,23.15587962424694,23.15587962424694,32837370
2020-04-06,24.53260612487793,24.76678939925773,23.971981495170464,24.07133283984186,40503217
2020-04-07,23.85133934020996,24.958393398179933,23.837145681016697,24.837753714925267,24226295
2020-04-08,24.55388832092285,24.695819185344416,23.730694728515793,24.12100246571272,25523980
2020-04-09,25.11451530456543,25.384181976452496,24.73130221789336,24.8590408645452,30648107
2020-04-13,24.93709945678711,25.533207397870825,24.639048339528525,25.519012313595066,18270141
2020-04-14,25.859651565551758,25.99448634973386,25.079035888590937,25.497729621993383,21845309
2020-04-15,25.52611541748047,25.710623010121942,25.249349748592657,25.58998332057622,21312196
2020-04-16,25.46224594116211,25.731915506961215,25.24935101795094,25.63256416235815,20657451
2020-04-17,26.19318199157715,26.257049888260035,25.625461330797535,25.902226971895793,24404843
2020-04-20,25.604175567626953,26.19318463566426,25.604175567626953,25.817070480249683,22530620
2020-04-21,25.277729034423828,25.497719993658077,25.100317614814912,25.39127257123616,23975233
2020-04-22,25.724815368652344,26.257052652514307,25.632562998524353,26.228668185793,20182624
2020-04-23,26.03706169128418,26.540914509759986,25.746106640201063,25.746106640201063,20185365
2020-04-24,26.526721954345703,26.562202537410645,26.100932131296638,26.143508830974568,17353794
2020-04-27,27.200885772705078,27.349912773214815,26.661552407008145,26.67574749273543,23394057
2020-04-28,26.90283966064453,27.83247956553873,26.526725457499968,27.711839860618646,35666728
2020-04-29,27.05185890197754,27.357006135213982,26.76090104647271,27.293138242363714,26518535
2020-04-30,27.222179412841797,27.32862687227091,26.51252778112518,26.966704939555168,29450973
2020-05-01,26.71122932434082,26.924124234097604,26.533817850638066,26.86025633182731,22679867
2020-05-04,26.69703483581543,26.90992972758644,26.54800784091903,26.68283975062283,19893512
2020-05-05,27.32862091064453,27.57699635960783,27.158305583368307,27.541515783060614,24123952
2020-05-06,27.32862091064453,27.683446649099064,27.328620910644535,27.655059334578098,24047432
2020-05-07,26.490060806274414,27.586647224338503,26.43989007283151,27.529306773215758,33546080
2020-05-08,26.676403045654297,26.791081048379965,26.547394254951378,26.697906431917367,19893618
2020-05-11,27.30712127685547,27.385962229927404,26.633404166628903,26.69790856713924,25620421
2020-05-12,26.776750564575195,27.407466754751667,26.762416891631055,27.321461835367305,19335314
2020-05-13,26.5545597076416,26.819746991811453,26.224868031477726,26.740908930867366,24596882
2020-05-14,27.178112030029297,27.206779371244053,26.361049579622822,26.375383250230204,22362507
2020-05-15,27.063440322875977,27.357295016069298,26.79825297452131,27.206782810508095,25460002
2020-05-18,27.285615921020508,27.565136861364433,26.970257928220683,27.479131969876313,22635177
2020-05-19,27.006101608276367,27.249785555967165,26.740914271147417,27.127943582121766,19476234
2020-05-20,26.970264434814453,27.37879713352723,26.912926866083453,27.199614709738466,17504200
2020-05-21,26.705078125,26.984599143519862,26.554565920652568,26.927261572585518,17652181
2020-05-22,26.877092361450195,26.898595752844216,26.490063015273034,26.597571327084445,15781226
2020-05-26,26.869922637939453,27.142276806484833,26.84125241306766,26.984597773988114,23260094
2020-05-27,26.81258201599121,26.905756634062982,26.49722398691671,26.81258201599121,25904158
2020-05-28,27.364458084106445,27.55080732677451,27.034766373544976,27.12077415965624,22521767
2020-05-29,27.371627807617188,27.54364049816197,26.934424923452195,27.428965371132115,48333067
2020-06-01,25.414968490600586,25.608481635978247,25.02076960306714,25.443635823966936,76884979
2020-06-02,25.91668128967285,25.916681289672848,25.264464660311692,25.46514758679796,42690900
2020-06-03,25.91668128967285,26.095863709058115,25.472314422498297,26.00985591721565,38751996
2020-06-04,25.80917739868164,26.009860359442577,25.586993927147624,25.594160764071987,27013388
2020-06-05,25.794837951660156,26.15319988971075,25.715996999698255,25.974017479825918,36705655
2020-06-08,26.224868774414062,26.23203560909213,25.572652238084405,25.65865713594,30194149
2020-06-09,25.952518463134766,26.27504336137248,25.923848238489104,26.160368226228304,21675088
2020-06-10,25.744670867919922,26.124533365716765,25.723167477195137,26.060028956981355,29557217
2020-06-11,23.866853713989258,25.572654150817197,23.852520043561025,25.515316587385243,63166642
2020-06-12,24.189382553100586,24.440233338638112,23.68767521858688,24.42589966671467,37902472
2020-06-15,23.909862518310547,24.167883047613767,23.47982926337838,23.866858616473404,36247482
2020-06-16,23.93852424621582,24.339890036036362,23.451153559804283,24.07470130739377,55616945
2020-06-17,24.05320167541504,24.20371386106876,23.88118898397609,24.07470362205979,27509822
2020-06-18,23.8238525390625,23.988698402981775,23.637504727488626,23.8453544867171,32278855
2020-06-19,23.952861785888672,24.182213483213452,23.73784375916321,24.14637642499611,43986266
2020-06-22,23.730676651000977,23.90985761744882,23.58733274235841,23.88835567093756,23332503
2020-06-23,23.486989974975586,23.831016777375748,23.465488029664435,23.79517972157068,37690408
2020-06-24,23.071292877197266,23.458323610067616,22.935115797352026,23.443989938957372,30817695
2020-06-25,23.164470672607422,23.207474573541845,22.813276951175574,23.013958460196726,27418651
2020-06-26,22.96378517150879,23.135799315276365,22.65559538525046,23.114297367197967,42153992
2020-06-29,23.39381980895996,23.41532031617733,23.07846174612315,23.264809561357662,23956261
2020-06-30,23.43682289123535,23.565833142288927,23.099964312169547,23.314980916972285,25451676
2020-07-01,24.182212829589844,24.755588455255136,24.16787771851847,24.755588455255136,73503009
2020-07-02,24.734088897705078,24.97777282752063,24.397230344504006,24.812926968610377,45270881
