Date,Close,High,Low,Open,Volume,Daily_Return
2020-01-02,53.66172409057617,53.75254418552894,53.16219047065155,53.16219047065155,12456400,
2020-01-03,53.23030090332031,54.01744096064937,53.10163527769286,53.99473016693279,17386900,-0.008039681813570843
2020-01-06,53.6390266418457,54.00988888892596,53.15463348562033,53.22274856645426,20081900,0.007678441256000701
2020-01-07,53.20001983642578,53.374095481723835,52.60966630120744,53.35896072864461,17387700,-0.008184466290770409
2020-01-08,52.39775466918945,53.20002954037177,52.35233885282906,53.063793640131344,15137700,-0.015080166693603791
2020-01-09,52.798885345458984,52.90484594603418,51.94362450227676,52.329627132611925,14811800,0.007655493614221687
2020-01-10,52.329627990722656,52.9502568504487,52.31449323657215,52.92755183201308,11995600,-0.008887637526171499
2020-01-13,52.82916641235352,52.88214671844233,52.30692784203495,52.375042903683315,9953900,0.009545996041084637
2020-01-14,52.37504577636719,52.66265811755607,52.1404195185936,52.511281681556504,16261000,-0.008596021228912343
2020-01-15,52.29179382324219,52.67022627797488,52.14042315111751,52.375049425237066,11390300,-0.0015895347085799205
2020-01-16,52.08742904663086,52.66264784235499,52.0722942931942,52.45072664772491,13340300,-0.003908161523433762
2020-01-17,51.89065933227539,52.284232341529616,51.68630833570128,52.0344655211669,18144100,-0.0037776814474623777
2020-01-21,51.14892578125,51.784689456585475,51.09594547497204,51.75441417093803,17982600,-0.014294163160961104
2020-01-22,50.85374450683594,51.23974137256223,50.70993835622038,51.13378076929386,17033100,-0.005771016104550664
2020-01-23,50.53586196899414,50.656963113062154,49.99092414394919,50.490451927178825,19605900,-0.006250917035206083
2020-01-24,50.19527816772461,50.46774998407411,49.983356927101816,50.36178936376272,18238600,-0.0067394477505596795
2020-01-27,48.999420166015625,49.74872039349303,48.96914488440264,49.51408840459729,21231000,-0.023824113449737117
2020-01-28,48.93131256103515,49.34758475413052,48.91617203071436,49.27946969094816,19664700,-0.0013899675700185243
2020-01-29,48.522605895996094,49.29460550066867,48.363664970752346,49.21892017070792,14202800,-0.008352660978167115
2020-01-30,49.03727722167969,49.10539229048224,48.00794050291017,48.27284206117713,18544700,0.01060683605465762
2020-01-31,47.016448974609375,47.83386449063258,46.81966536179486,47.83386449063258,34282900,-0.04121004186131472
2020-02-03,45.96440124511719,46.48663694371248,45.69192944160304,46.45636454448553,27389300,-0.022376163075614963
2020-02-04,45.389183044433594,46.85749971912536,45.328632474486675,46.50934260356083,31922100,-0.012514428233625696
2020-02-05,47.47813034057617,47.62950388370302,45.86600744761407,45.979538326761755,32099200,0.0460230203768508
2020-02-06,46.83478546142578,47.69004043916205,46.75909726392068,47.62949276836749,16055400,-0.013550341484289019
2020-02-07,46.52449035644531,46.66829366050451,46.214175836057045,46.47907741911628,15112500,-0.006625312829414698
2020-02-10,46.03313446044922,46.46306472910089,45.77210589174291,46.43235479662713,20934500,-0.01056123113292784
2020-02-11,46.470741271972656,46.74712481003282,46.19435773391249,46.509130152327984,14908700,0.009506343998786804
2020-02-12,47.03886413574219,47.23847284523701,46.493775997640526,47.09260505478543,17862100,0.012225388453447783
2020-02-13,46.77783203125,47.15401843617827,46.493772490781275,46.87763784279963,16949400,-0.005549285878564514
2020-02-14,46.5628662109375,46.95440756321959,46.27880375498806,46.94673154514586,10855300,-0.004595463512906961
2020-02-18,45.971710205078125,46.36325153147073,45.6415858051946,46.17899782328358,18948500,-0.012695868058923643
2020-02-19,46.32486724853515,46.53983089202005,45.93332590809337,46.14828955157827,12804900,0.0076820514590734135
2020-02-20,45.95636749267578,46.4784246861464,45.84888564613665,46.240427076909285,14817200,-0.007954685630988445
2020-02-21,45.39591979980469,45.68765537444871,45.13489122919768,45.68765537444871,20315700,-0.012195213056393372
2020-02-24,43.26930236816406,44.37483351284202,43.26930236816406,44.236641753674746,32096600,-0.04684600380428405
2020-02-25,41.61100387573242,43.56871654441923,41.434426168929946,43.56871654441923,36414500,-0.038325057296319076
2020-02-26,40.69740295410156,42.086996569809706,40.6359860212528,41.87970893020726,29801000,-0.021955752962828035
2020-02-27,38.24834442138672,40.259798097505566,38.23298945547311,39.699355020629945,48141300,-0.06017726820251612
2020-02-28,39.4920654296875,39.4920654296875,36.858748942670395,37.442225904023424,62446700,0.032516989352494585
2020-03-02,41.36532211303711,41.37299812978937,39.25406313835663,40.3749490183996,38127600,0.04743374809516587
2020-03-03,39.38458251953125,41.57261667146414,39.138908941081674,41.41906995276813,50580700,-0.04788406066543327
2020-03-04,40.24443054199219,40.29049542532263,39.246381499107635,40.098562804434856,24079600,0.021832096913418475
2020-03-05,38.47098922729492,38.92395049725791,37.64951754037804,38.708983890872794,40788200,-0.04406675136940519
2020-03-06,36.613075256347656,37.62647952467758,36.23688886133283,37.495966714187574,55640500,-0.048293896472750064
2020-03-09,32.137210845947266,34.21776055211437,31.32341516668913,32.02205005774623,72896300,-0.12224770465366475
2020-03-10,33.327186584472656,35.51521771200924,31.82243525014364,35.4461218380523,60445900,0.03702797184950657
2020-03-11,32.229331970214844,33.38092793216056,32.0527542741557,32.544101416000274,51986100,-0.0329417129608327
2020-03-12,28.544225692749023,31.20825197528986,28.406033941981715,30.632453989979417,65725300,-0.11434013838299406
2020-03-13,29.26589584350586,30.81671233503777,26.870576684773805,30.716906515897975,79891500,0.025282526789302873
2020-03-16,26.47903633117676,29.08164325007437,25.52704885953387,26.409940442681226,48924700,-0.09522549821236737
2020-03-17,28.26016616821289,28.697772402676417,26.25638871111149,27.03179537591142,41204400,0.06726565932231465
2020-03-18,25.427236557006836,28.183389517859247,23.9762261970118,26.52509154519923,54036400,-0.10024461973590737
2020-03-19,26.43296813964844,26.79380250451407,24.836086883669655,25.895556065860955,49412400,0.03955331836343268
2020-03-20,25.135501861572266,27.008763525581735,24.229578028676613,26.747734996865177,76534600,-0.049085152723731595
2020-03-23,24.14512634277344,25.10478952866539,23.11636729035088,24.97427381248108,56952500,-0.03940146189453786
2020-03-24,27.20837783813477,27.768820957110016,25.588468349477232,26.425292089677964,61835600,0.12686831503278295
